index,speaker,file,rec_date,ipu,prompt,word,time,sentence_ons,sentence_off,word_ons,word_off,v1_ons,c2_ons,v2_ons,c1_rel,c2_rel,voicing_start,voicing_end,voicing_duration,voiced_points,GONS,max,NOFF,NONS,peak1,peak2,c1_duration,c1_clos_duration,c1_vot,c1_rvoff,v1_duration,c2_duration,c2_clos_duration,v2_duration,v_v,word_duration,sentence_duration,language,gender,glottocode,item,ipa,c1,c1_phonation,vowel,anteropost,height,c2,c2_phonation,c2_place,speech_rate,speech_rate_c,f1,f2,f3,f0
32,it02,it02-056,12/12/2016 14:51:32,ipu_32,Dico pata lentamente,pata,97.639955,0.6966443424036299,2.5216323424036347,0.956644342403635,1.5192666876994707,1.0710279730547967,1.2366443424036362,1.3566443424036263,1.0563670663109832,1.3533406410042232,1.070163061742537,1.2463021465027195,176.13908476018247,0,1.133,1.3035,1.314,1.289,1.1965,1.3865,114.38363065116164,99.72272390734815,13.795995431553854,180.27727609265295,165.6163693488395,119.99999999999034,116.69629860058706,162.62234529584418,285.61636934882983,562.6223452958357,1.8249880000000047,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.383590467444158,-1.068990629362384,780.9671647784368,1281.3071674011069,2280.620000938001,163.31251756643033
33,it02,it02-057,12/12/2016 14:51:38,ipu_33,Dico pogo lentamente,pogo,100.619955,0.9250797165532988,2.8450797165533004,1.1950797165532947,1.805597132525804,1.3250797165532902,1.535079716553298,1.625079716553287,1.3066350494378156,NA,1.3249031601675711,1.841656646923544,516.7534867559729,5,1.466,1.6005,1.609,1.588,1.5275,1.6635,129.99999999999545,111.55533288452092,18.268110729755534,228.4446671154825,210.00000000000796,89.9999999999892,NA,180.51741597251691,299.99999999999716,610.5174159725095,1.9200000000000017,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,4.166666666666663,-1.2859144301398784,606.285934231216,909.4269543018964,2389.2167435695756,158.04419391704766
34,it02,it02-058,12/12/2016 14:51:43,ipu_34,Dico paca lentamente,paca,103.74,1.0149206349206423,2.7298866349206463,1.3149206349206537,1.8968422122108848,1.414920634920648,1.578426183414308,1.7249206349206505,NA,1.6890258996681524,1.5753421757779211,1.7268912728040269,151.5490970261053,0,1.497,1.6615,1.672,1.645,1.5695,1.7495,99.99999999999432,NA,NA,NA,163.50554849366006,146.49445150634222,110.59971625384436,171.9215772902345,310.0000000000023,581.9215772902311,1.714966000000004,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.664815512377494,-0.7877655844290476,730.6829939783173,1183.1695848764143,2073.9825354421455,148.22596235295055
35,it02,it02-059,12/12/2016 14:51:50,ipu_35,Dico pudu lentamente,pudu,106.399955,0.8304311904762045,2.7354191904761933,1.1004311904762003,1.6996185932933656,1.230431190476196,1.3961433610865583,1.4782427738866917,1.1928972528993995,NA,1.2149372404964958,1.720489062528376,505.5518220318802,5,NA,1.4405,1.451,1.423,1.3355,1.5095,129.99999999999545,92.466062423199,22.039987597096243,203.2461081871588,165.71217061036236,82.09941280013311,NA,221.37581940667417,247.81158341049547,599.1874028171651,1.9049879999999888,Italian,m,ital1282,18,pudu,p,voiceless,u,back,high,d,voiced,coronal,4.199501519169699,-1.2530795776368429,330.7068226819238,752.3857532788417,2629.2615021154697,175.66651246583902
36,it02,it02-060,12/12/2016 14:51:55,ipu_36,Dico baga lentamente,baga,109.609977,0.7664395850340213,2.671428585034022,1.0564395850340276,1.6403379419208903,1.166439585034027,1.3564395850340247,1.476439585034015,NA,NA,1.002742356325285,1.637137666078599,634.3953097533139,5,NA,NA,NA,NA,NA,NA,109.99999999999945,NA,NA,NA,189.99999999999773,119.99999999999034,NA,163.89835688687526,309.99999999998806,583.8983568868628,1.9049890000000005,Italian,m,ital1282,8,baga,b,voiced,a,central,low,g,voiced,velar,4.199499314694204,-1.2530817821123377,766.2157251555822,1274.722826732121,2211.758657593138,151.9270440343809
37,it02,it02-061,12/12/2016 14:52:01,ipu_37,Dico poto lentamente,poto,112.614966,0.8921542086167875,2.812154208616789,1.1521542086167926,1.7537161694361174,1.27511538842964,1.4446803747968031,1.5821542086167852,1.2543181754896011,1.562841410895345,1.2613992727611092,1.4625986855031003,201.19941274199115,1,NA,1.5125,1.533,1.491,1.4095,1.6095,122.96117981284738,102.16396687280849,7.0810972715080744,190.36219930720225,169.56498636716333,137.4738338199819,118.16103609854169,171.56196081933217,307.03882018714523,601.5619608193248,1.9200000000000017,Italian,m,ital1282,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal,4.166666666666663,-1.2859144301398784,600.594538585408,940.8694251984564,2509.60593929202,153.55413325899067
38,it02,it02-062,12/12/2016 14:52:07,ipu_38,Dico bucu lentamente,bucu,115.864943,1.1351470816326668,3.0201360816326712,1.3780911606408353,1.9071654460152985,1.4938273504400428,1.6085330765119463,1.7451470816326662,1.4787093298304228,1.7164437405648556,1.3123599225966645,1.6227408270312265,310.380904434562,1,NA,NA,NA,NA,NA,NA,115.73618979920752,100.61816918958756,-166.34940723375834,129.82374668152374,114.70572607190375,136.61400512071964,107.91066405290906,162.01836438263229,251.3197311926234,529.0742853744632,1.8849890000000045,Italian,m,ital1282,23,buku,b,voiced,u,back,high,k,voiceless,velar,4.244056596616734,-1.2085245001898075,348.12117558154364,676.5163350221518,2815.143746808877,176.6772560316299
39,it02,it02-063,12/12/2016 14:52:13,ipu_39,Dico putu lentamente,putu,118.794966,0.7563265442176998,2.706303544217704,1.066326544217702,1.6313510555292936,1.2045426118017133,1.3142611323922324,1.4463265442176976,1.178143885081127,1.444686194378221,1.1923540264536974,1.357487997880701,165.1339714270037,3,NA,1.3795,1.406,1.362,1.2875,1.4865,138.21606758401117,111.81734086342487,14.210141372570371,136.11724731110542,109.71852059051912,132.06541182546516,130.42506198598858,185.02451131159603,241.78393241598428,565.0245113115915,1.949977000000004,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.102612492352465,-1.3499686044540766,340.80887215856944,765.6493204898399,2743.4720218677526,178.2447195141501
40,it02,it02-064,12/12/2016 14:52:18,ipu_40,Dico bugu lentamente,bugu,121.999955,1.1284810770975184,3.0385030770975163,1.368481077097513,1.912268339205582,1.5092035377046926,1.647182889356401,1.758481077097514,1.4838555539891871,1.7307636919950795,1.3222705839775395,1.9099060148668487,587.6354308893091,5,NA,NA,NA,NA,NA,NA,140.7224606071793,115.3744768916738,-161.5849700116474,163.32733536721378,137.97935165170827,111.298187741113,83.58080263867862,153.78726210806803,249.27753939282127,543.7872621080686,1.910021999999998,Italian,m,ital1282,24,bugu,b,voiced,u,back,high,g,voiced,velar,4.188433431656812,-1.2641476651497294,320.5335171600589,703.4151687504991,2750.2627666878257,180.7596210244133
41,it02,it02-065,12/12/2016 14:52:26,ipu_41,Dico pada lentamente,pada,124.904989,0.9917010181406029,2.8816780181406045,1.281701018140609,1.8317010181406064,1.3988590753560004,1.6099840843156557,1.6817010181406005,1.3864855986394673,NA,1.396122566882469,1.8692295123261935,473.1069454437245,5,1.524,1.6395,1.729,1.631,1.5825,1.7475,117.1580572153914,104.7845804988583,9.636968243001752,223.49848567618835,211.12500895965525,71.71693382494482,NA,150.00000000000568,282.84194278460006,549.9999999999972,1.8899770000000016,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.232855743747142,-1.2197253530594,771.325864871977,1319.195514696905,2510.291167030606,160.84384339341057
42,it02,it02-066,12/12/2016 14:52:32,ipu_42,Dico boto lentamente,boto,127.694966,0.8327437777777789,2.7677097777777817,1.0627437777777828,1.686744054205917,1.2127437777777743,1.35617667692361,1.5224526621134655,1.2066666802721215,1.4982863459854912,1.0120470247390976,1.3758899333914714,363.8429086523738,1,NA,NA,NA,NA,NA,NA,149.99999999999147,143.9229024943387,-194.61965553302397,149.50999665148856,143.4328991458358,166.27598518985565,142.10966906188105,164.29139209245136,309.70888433569144,624.0002764281343,1.9349660000000029,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal,4.134439571548021,-1.318141525258521,617.7602562995968,950.0386573159576,2665.379827948897,159.2540490378757
43,it02,it02-067,12/12/2016 14:52:37,ipu_43,Dico poco lentamente,poco,130.924943,0.8467570589569391,2.7717910589569215,1.10675705895693,1.6835085066300906,1.2361647695420004,1.372481585214814,1.5554169546041123,1.2131361809830992,1.5127577818771556,1.2356525396191211,1.408277953308746,172.6254136896248,1,NA,1.4855,1.498,1.468,1.4005,1.5795,129.4077105850704,106.37912202616916,22.51635863602197,159.34540423171484,136.31681567281362,182.93536938929833,140.2761966623416,128.09155202597822,319.25218506211195,576.7514476731606,1.9250339999999824,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar,4.155770755217868,-1.2968103415886736,613.8661979132706,895.9184918514711,2410.3889722114,162.85526935747762
44,it02,it02-068,12/12/2016 14:52:43,ipu_44,Dico bodo lentamente,bodo,134.254966,1.088526090702942,2.9258922199588255,1.3485260907029328,1.898526090702944,1.4709407409337985,1.6617600399919752,1.7485260907029383,NA,NA,1.3194293260611092,1.9411998511115311,621.770525050422,5,NA,NA,NA,NA,NA,NA,122.41465023086562,NA,NA,NA,190.8192990581767,86.76605071096333,NA,150.00000000000568,277.58534976914007,550.0000000000114,1.8373661292558836,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal,4.354058710791587,-1.098522386014955,623.4770868985302,988.9417358077528,2697.182631112198,161.04271075411478
45,it02,it02-069,12/12/2016 14:52:49,ipu_45,Dico pucu lentamente,pucu,137.409977,1.0624033038548646,2.947392303854855,1.362403303854876,1.8985218606258627,1.4924033038548714,1.5786904529389858,1.7453689179861271,1.4582012320843774,1.7045390926702737,1.4893019756383032,1.6311327534906506,141.83077785234732,3,NA,1.6785,1.686,1.667,1.5995,1.7455,129.99999999999545,95.7979282295014,31.10074355392589,120.48922085460843,86.28714908411439,166.67846504714134,125.8486397312879,153.15294263973556,252.96561413125573,536.1185567709867,1.8849889999999905,Italian,m,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,4.244056596616766,-1.2085245001897755,353.6159263425245,694.9948887139304,2668.0447539414536,177.6545434518383
46,it02,it02-070,12/12/2016 14:52:54,ipu_46,Dico budu lentamente,budu,140.459955,0.942857494331065,2.957868494331052,1.2828574943310684,1.8900853387068253,1.4361754394619195,1.5758170555169784,1.6742789195326395,1.4180562992269188,1.6656878898562582,1.2562465350969314,1.8840809623926904,627.8344272957588,5,NA,NA,NA,NA,NA,NA,153.31794513085129,135.19880489585034,-161.80976412998737,157.7607562900596,139.64161605505865,98.46186401566116,89.87083433927978,215.80641917418575,238.1034800707198,607.2278443757568,2.015010999999987,Italian,m,ital1282,22,budu,b,voiced,u,back,high,d,voiced,coronal,3.9702016515046576,-1.482379445301884,327.884591366748,686.9582845407906,2760.310522579015,179.7513059706575
47,it02,it02-071,12/12/2016 14:53:00,ipu_47,Dico bata lentamente,bata,143.869977,1.345895367346941,3.2908843673469335,1.595895367346941,2.255975829768147,1.7487455258087437,1.925895367346925,2.069407699643392,NA,2.0574738734576385,1.5531968100845048,1.931111434739904,377.9146246553993,0,NA,NA,NA,NA,NA,NA,152.85015846180272,NA,NA,NA,177.14984153818136,143.5123322964671,131.57850611071353,186.5681301247548,320.66217383464846,660.080462421206,1.9449889999999923,Italian,m,ital1282,5,bata,b,voiced,a,central,low,t,voiceless,coronal,4.113133801785013,-1.3394472950215288,772.285492626825,1339.16593378376,2368.269774077396,159.43241629794437
48,it02,it02-072,12/12/2016 14:53:07,ipu_48,Dico paga lentamente,paga,146.639955,0.6793200793650556,2.6092970793650636,0.9893200793650578,1.5693200793650703,1.122135852043442,1.29932007936506,1.4093200793650738,1.0908729058093058,1.3975137121552166,1.1212826047768836,1.5592635337459126,437.9809289690291,5,1.196,1.3565,1.365,1.345,1.2795,1.4365,132.8157726783843,101.552826444248,30.409698967577725,208.44717355575423,177.18422732161798,110.00000000001364,98.19363279015649,159.9999999999966,287.1842273216316,580.0000000000125,1.929977000000008,Italian,m,ital1282,4,paga,p,voiceless,a,central,low,g,voiced,velar,4.145127118095172,-1.3074539787113697,712.8207594157656,1224.113728456719,2095.993991634874,149.76951142597747
49,it02,it02-073,12/12/2016 14:53:56,ipu_49,Dico pugu lentamente,pugu,150.139955,0.8820865192743668,2.7420865192743804,1.162086519274368,1.6620514982401744,1.2720865192743815,1.3840683429234275,1.4720865192743702,1.2359171601943617,NA,1.2693591342389143,1.6559155517558102,386.55641751689586,5,NA,1.4535,1.462,NA,1.5205,1.5205,110.00000000001364,73.83064091999358,33.44197404455285,148.15118272906602,111.98182364904596,88.01817635094267,NA,189.96497896580425,199.99999999998863,499.9649789658065,1.8600000000000136,Italian,m,ital1282,20,pugu,p,voiceless,u,back,high,g,voiced,velar,4.301075268817173,-1.1515058279893688,322.6003808881695,611.2429177419465,2594.0078324940014,178.7068232460532
50,it02,it02-074,12/12/2016 14:54:01,ipu_50,Dico butu lentamente,butu,152.729977,0.6508840294784477,2.5508390294784533,0.9708840294784692,1.5908840294784454,1.1008840294784648,1.2408840294784511,1.3708840294784466,NA,1.3596808723313245,0.933827425568166,1.267161470923535,333.334045355369,2,NA,NA,NA,NA,NA,NA,129.99999999999545,NA,NA,NA,139.99999999998636,129.99999999999545,118.7968428528734,219.9999999999989,269.9999999999818,619.9999999999761,1.8999550000000056,Italian,m,ital1282,21,butu,b,voiced,u,back,high,t,voiceless,coronal,4.210626041143067,-1.2419550556634746,315.5773530447225,806.7840396919848,2571.9144127183768,163.01152429211686
51,it02,it02-075,12/12/2016 14:54:06,ipu_51,Dico baca lentamente,baca,155.674966,0.890748312925183,2.650748312925174,1.1107483129251818,1.7007483129251568,1.2282291690252691,1.3761827860359972,1.5207483129251784,NA,1.4934065860540784,1.0595055436082532,1.3839810869849885,324.47554337673523,0,NA,NA,NA,NA,NA,NA,117.4808561000873,NA,NA,NA,147.95361701072807,144.56552688918123,117.2238000180812,179.9999999999784,292.5191438999093,589.999999999975,1.759999999999991,Italian,m,ital1282,7,baka,b,voiced,a,central,low,k,voiceless,velar,4.545454545454569,-0.9071265513519728,782.6992946243245,1245.8979876185963,2237.608179337735,150.22956560855337
52,it02,it02-076,12/12/2016 14:54:12,ipu_52,Dico bogo lentamente,bogo,158.364989,0.7014969365079367,2.7564629365079156,1.0304927765665468,1.6444968466039995,1.1432690343285117,1.336798661846018,1.4634979143934288,NA,1.4573891907820382,0.963026554581764,1.6598933282328994,696.8667736511354,5,NA,NA,NA,NA,NA,NA,112.77625776196489,NA,NA,NA,193.52962751750624,126.69925254741088,120.59052893602028,180.99893221057073,320.2288800649171,614.0040700374527,2.054965999999979,Italian,m,ital1282,16,bogo,b,voiced,o,back,mid,g,voiced,velar,3.8930084488016257,-1.559572648004916,617.6300564970658,953.9711147879648,2802.7961261891064,159.91315194451136
53,it02,it02-077,12/12/2016 14:54:17,ipu_53,Dico podo lentamente,podo,161.514966,0.9257596507936228,2.865759650793649,1.1757596507936228,1.794282838294123,1.3299586476071852,1.5157596507936262,1.6057596507936296,1.311304309777512,NA,1.3296023236397747,1.805875085830424,476.2727621906491,5,1.427,1.5645,1.574,1.552,1.442,1.6375,154.19899681356242,135.54465898388912,18.29801386226282,204.4553410161143,185.801003186441,90.00000000000341,NA,188.52318750049335,275.8010031864444,618.5231875005002,1.940000000000026,Italian,m,ital1282,10,podo,p,voiceless,o,back,mid,d,voiced,coronal,4.12371134020613,-1.3288697566004115,617.2189612390328,945.8757261722848,2938.9908458891855,153.09112325876848
54,it02,it02-078,12/12/2016 14:54:23,ipu_54,Dico bada lentamente,bada,164.479955,0.9766443424036028,2.8566443424036265,1.236644342403622,1.8435281229359075,1.3666443424036174,1.5566443424036152,1.6466443424036186,NA,1.6343087414965964,1.197450840832466,2.145170057978395,947.7192171459292,5,NA,NA,NA,NA,NA,NA,129.99999999999545,NA,NA,NA,189.99999999999773,90.00000000000341,77.66439909298128,196.88378053228917,280.00000000000114,606.8837805322858,1.880000000000024,Italian,m,ital1282,6,bada,b,voiced,a,central,low,d,voiced,coronal,4.255319148936116,-1.1972619478704258,783.9888537970609,1276.369991128848,2486.528996828965,152.85974820745187
55,it02,it02-079,12/12/2016 14:54:29,ipu_55,Dico boco lentamente,boco,167.559955,0.898730510204075,2.75873051020406,1.108730510204083,1.7144331278795164,1.2487305102040691,1.395230464856553,1.558495586282703,NA,1.5246158926906617,1.0660637193650433,1.4081138327110718,342.0501133460285,0,NA,NA,NA,NA,NA,NA,139.99999999998636,NA,NA,NA,146.49995465248367,163.26512142615002,129.38542783410867,155.9375415968134,309.7650760786337,605.7026176754334,1.8599999999999852,Italian,m,ital1282,15,boko,b,voiced,o,back,mid,k,voiceless,velar,4.301075268817239,-1.1515058279893031,582.8655617130439,920.9578876861556,2883.897311008427,164.597887593279
56,it02,it02-080,12/12/2016 14:55:06,ipu_56,Dico pata lentamente,pata,170.879955,0.97954683673467,2.8045348367346605,1.239546836734661,1.8041009476333727,1.3516867414249705,1.5095468367346712,1.6384173096867585,1.3345867860467422,1.6150958595937368,1.3546631031363618,1.530914892938098,176.25178980173618,1,1.444,1.5635,1.572,1.553,1.4975,1.6285,112.13990469030932,95.03994931208126,20.076317089619657,174.96005068792897,157.8600953097009,128.8704729520873,105.54902285906564,165.68363794661423,286.7305682617882,564.5541108987118,1.8249879999999905,Italian,m,ital1282,1,pata,p,voiceless,a,central,low,t,voiceless,coronal,4.383590467444193,-1.0689906293623492,765.5081072774337,1257.2516115718297,2438.5224342649108,155.72027988604685
57,it02,it02-081,12/12/2016 14:55:12,ipu_57,Dico pogo lentamente,pogo,173.789977,0.6736051179138087,2.7936051179138133,1.023605117913803,1.6539546410171797,1.1636051179138178,1.3688882187016986,1.4771326072422255,1.1379662568958793,1.4636580616374886,1.1574624271855372,1.6590919420199457,501.6295148344083,5,1.27,1.4305,1.441,1.414,1.3375,1.5265,140.00000000001478,114.36113898207624,19.49617028965789,230.92196180581936,205.2831007878808,108.24438854052688,94.76984293578994,176.82203377495398,313.5274893284077,630.3495231033764,2.1200000000000045,Italian,m,ital1282,12,pogo,p,voiceless,o,back,mid,g,voiced,velar,3.7735849056603694,-1.6789961911461724,606.5631764913016,937.7691285476792,2503.661335416185,154.47429447125774
58,it02,it02-082,12/12/2016 14:55:17,ipu_58,Dico paca lentamente,paca,176.844943,0.9073466281178924,2.7673466281178776,1.1673466281178833,1.7710337591671248,1.2673466281178776,1.435779135062944,1.5873466281178992,1.2586850410199872,1.5514206467086922,1.2756385283689582,1.4394964821278189,163.85795375886048,0,1.299,1.5205,1.532,1.505,1.4255,1.613,99.99999999999432,91.33841290210398,16.953487348970953,177.09409404295684,168.4325069450665,151.5674930549551,115.6415116457481,183.68713104922563,320.0000000000216,603.6871310492415,1.8599999999999852,Italian,m,ital1282,3,paka,p,voiceless,a,central,low,k,voiceless,velar,4.301075268817239,-1.1515058279893031,734.0642302487682,1253.0176800650104,2261.787020439615,152.9754017694854
59,it02,it02-083,12/12/2016 14:55:23,ipu_59,Dico pudu lentamente,pudu,179.524943,0.7777321156462449,2.5677551156462357,1.0177321156462256,1.5613469708614789,1.1577321156462403,1.292281293665809,1.3831326376079858,1.1270564392636686,1.374005149437835,1.14717858223656,1.5781658321239778,430.9872498874177,5,NA,NA,NA,1.414,1.386,1.386,140.00000000001478,109.32432361744304,20.1221429728915,165.2248544021404,134.54917801956867,90.85134394217675,81.7238557720259,178.2143332534929,225.40052196174543,543.6148552152531,1.7900229999999908,Italian,m,ital1282,18,pudu,p,voiceless,u,back,high,d,voiced,coronal,4.4692163173322585,-0.9833647794742832,353.67333737594345,761.6965549319107,2677.1512304712437,172.82740454732112
60,it02,it02-084,12/12/2016 14:55:29,ipu_60,Dico baga lentamente,baga,182.499955,0.8734697392289945,2.813469739228992,1.1034697392289845,1.743469739228999,1.243469739228999,1.453469739229007,1.5410780056991769,NA,NA,1.059585850292192,1.7422490784548146,682.6632281626225,5,NA,NA,NA,NA,NA,NA,140.00000000001478,NA,NA,NA,210.00000000000796,87.60826647016984,NA,202.3917335298222,297.6082664701778,640.0000000000148,1.9399999999999975,Italian,m,ital1282,8,baga,b,voiced,a,central,low,g,voiced,velar,4.1237113402061905,-1.3288697566003511,783.4421812238876,1319.912584976688,2536.646947676295,148.38014021387178
61,it02,it02-085,12/12/2016 14:55:34,ipu_61,Dico poto lentamente,poto,185.634966,1.0131065895691336,3.023083589569154,1.290488436934453,1.9188757091822024,1.441766854327426,1.603019672867191,1.7509732898779191,1.392203978410265,1.7306174282921916,1.4414801183375765,1.6137654683952911,172.28535005771482,0,1.481,1.6635,1.685,1.639,1.562,1.7805,151.2784173929731,101.7155414758122,49.27613992731117,210.8156944569259,161.25281853976503,147.95361701072807,127.59775542500051,167.9024193042835,309.2064355504931,628.3872722477497,2.009977000000021,Italian,m,ital1282,9,poto,p,voiceless,o,back,mid,t,voiceless,coronal,3.980145046435814,-1.4724360503707277,584.6115624586979,815.5568864390483,2864.1667076667486,148.83783177393053
62,it02,it02-086,12/12/2016 14:55:40,ipu_62,Dico bucu lentamente,bucu,188.609977,0.8882536439909074,2.813197643990918,1.1082536439909347,1.7038204306012403,1.2466844916162645,1.383129840513476,1.5425676120614753,NA,1.495677685120114,1.0846361880018445,1.3860537351143394,301.4175471124949,0,NA,NA,NA,NA,NA,NA,138.43084762532953,NA,NA,NA,136.44534889721172,159.43777154799932,112.54784460663814,161.25281853976503,295.88312044521103,595.5667866103056,1.9249440000000104,Italian,m,ital1282,23,buku,b,voiced,u,back,high,k,voiceless,velar,4.155965056645781,-1.2966160401607612,331.9939295462751,678.4753167711253,2726.7398983082467,174.88877756799238
63,it02,it02-087,12/12/2016 14:55:46,ipu_63,Dico putu lentamente,putu,191.704943,0.7904758798185583,2.705487879818577,1.0376851225046266,1.6511107930322169,1.1756643383685628,1.3136435542324705,1.459934771052076,1.1548080606871736,1.4341307500575624,1.1812627322466782,1.3501419740663116,168.87924181963342,2,NA,1.3585,1.38,1.337,1.2635,1.4895,137.97921586393613,117.12293818254692,26.45467155950465,158.8354935452969,137.9792158639077,146.29121681960555,120.48719582509192,191.17602198014083,284.27043268351326,613.4256705275902,1.9150120000000184,Italian,m,ital1282,17,putu,p,voiceless,u,back,high,t,voiceless,coronal,4.17751951423799,-1.2750615825685516,350.0020081862359,782.2051121976522,2784.565351258957,173.33214877908264
64,it02,it02-088,12/12/2016 14:55:51,ipu_64,Dico bugu lentamente,bugu,194.714966,0.898004548752823,3.0180045487528275,1.198004548752806,1.8213711262245624,1.3480045487528116,1.4880045487528264,1.5919598998483764,1.3345142836725188,NA,1.1512145510259482,1.8340328205547192,682.8182695287712,5,NA,NA,NA,NA,NA,NA,150.00000000000568,136.50973491971286,-183.29973264657065,153.4902650803076,140.00000000001478,103.95535109555,NA,229.41122637618605,243.95535109556477,623.3665774717565,2.1200000000000045,Italian,m,ital1282,24,bugu,b,voiced,u,back,high,g,voiced,velar,3.7735849056603694,-1.6789961911461724,335.1634185015984,704.4691283020177,2738.4954605689977,176.5891587418942
65,it02,it02-089,12/12/2016 14:55:57,ipu_65,Dico pada lentamente,pada,197.884989,1.0494334444444178,3.0293874444444384,1.2994334444444178,1.8994334444444405,1.434958082823243,1.6427581067146946,1.7194334444444337,NA,NA,1.4328631437664583,1.919516901005662,486.6537572392036,5,1.57,1.6905,1.702,1.682,1.622,1.7685,135.52463837882556,NA,NA,NA,207.80002389145125,76.67533772973911,NA,180.00000000000682,284.47536162119036,600.0000000000227,1.9799540000000209,Italian,m,ital1282,2,pada,p,voiceless,a,central,low,d,voiced,coronal,4.040497910557476,-1.412083186249066,776.196519137983,1355.9988422682031,1410.0305382267798,146.97943126970236
66,it02,it02-090,12/12/2016 14:56:03,ipu_66,Dico boto lentamente,boto,201.054966,1.1427664535147244,3.0927434535147142,1.3927664535147244,1.9927664535147187,1.54276645351473,1.6928862359962975,1.832766453514722,NA,1.8268245881851897,1.3411380758143543,1.7139834179412514,372.8453421268969,1,NA,NA,NA,NA,NA,NA,150.00000000000568,NA,NA,NA,150.11978248156765,139.8802175184244,133.93835218889194,159.9999999999966,289.99999999999204,599.9999999999943,1.94997699999999,Italian,m,ital1282,13,boto,b,voiced,o,back,mid,t,voiceless,coronal,4.102612492352495,-1.3499686044540464,607.5129515563758,947.6171771038636,2895.558363298916,158.15688973507662
67,it02,it02-091,12/12/2016 14:56:08,ipu_67,Dico poco lentamente,poco,203.959955,0.9014515986394542,2.891473598639436,1.141451598639435,1.7463121674546471,1.2756977679978831,1.4154945294194476,1.595033750061674,1.2507506986511316,1.5568769882588072,1.2721892103292105,1.4460999097636058,173.91069943439553,1,1.301,1.5165,1.524,1.506,1.4455,1.5775,134.24616935844824,109.29910001169674,21.43851167807864,164.743830768316,139.7967614215645,179.53922064222638,141.38245883935951,151.2784173929731,319.3359820637909,604.8605688152122,1.990021999999982,Italian,m,ital1282,11,poko,p,voiceless,o,back,mid,k,voiceless,velar,4.020056059681789,-1.432525037124753,625.6173165367851,947.861131682548,2529.4745364569226,151.35923317693005
68,it02,it02-092,12/12/2016 14:56:14,ipu_68,Dico bodo lentamente,bodo,206.869977,0.8160994489795996,2.8168040913708694,1.0860994489795814,1.6952494001213552,1.216099448979605,1.421373238230501,1.5060994489795974,NA,NA,1.0511293495470238,1.7143423555117103,663.2130059646868,5,NA,NA,NA,NA,NA,NA,130.00000000002387,NA,NA,NA,205.2737892508958,84.72621074909625,NA,189.1499511417578,289.99999999999204,609.1499511417737,2.0007046423912698,Italian,m,ital1282,14,bodo,b,voiced,o,back,mid,d,voiced,coronal,3.998591211563487,-1.4539898852430548,610.7143817765782,949.2566124785684,2835.6535944060374,158.89007113114286
69,it02,it02-093,12/12/2016 14:56:20,ipu_69,Dico pucu lentamente,pucu,210.109977,1.0026754126984088,2.9375964126984115,1.2926754126984292,1.8830513837880576,1.422675412698425,1.5475072094591835,1.6923063552276574,1.3883786614138671,1.6441114267878163,1.422083864679514,1.568703346171465,146.61948149195103,1,1.545,1.6365,1.649,1.617,1.5405,1.7325,129.99999999999545,95.7032487154379,33.70520326564686,159.12854804531662,124.83179676075906,144.79914576847364,96.60421732863256,190.7450285604,269.6309425292327,590.3759710896281,1.9349210000000028,Italian,m,ital1282,19,puku,p,voiceless,u,back,high,k,voiceless,velar,4.134535725231153,-1.3180453715753888,353.0473773373925,710.3927942363796,2658.4846860117755,180.7407801493239
70,it02,it02-094,12/12/2016 14:56:25,ipu_70,Dico budu lentamente,budu,213.14,0.7354648526077199,2.70539685260772,0.98546485260772,1.5743268299925148,1.1209957405650357,1.2800819961622096,1.3665268061010636,1.108749682128007,NA,0.9322278410645106,1.630381577209966,698.1537361454552,5,NA,NA,NA,NA,NA,NA,135.53088795731583,123.28482952028708,-176.52184106349634,171.33231403420268,159.08625559717393,86.44480993885395,NA,207.80002389145125,245.53106553602788,588.861977384795,1.969932,Italian,m,ital1282,22,budu,b,voiced,u,back,high,d,voiced,coronal,4.061053884093461,-1.3915272127130809,322.4364339138996,709.1343172529187,2810.6179557810983,179.0864467206227
71,it02,it02-095,12/12/2016 14:56:31,ipu_71,Dico bata lentamente,bata,215.96,0.7342403628118177,2.754195362811799,0.9942403628118086,1.618877630400192,1.1142403628118132,1.2842403628118009,1.4413426244649656,NA,1.4250253008038385,0.9314419519732648,1.296026059683974,364.584107710709,0,NA,NA,NA,NA,NA,NA,120.00000000000456,NA,NA,NA,169.9999999999875,157.102261653165,140.78493799203784,177.5350059352263,327.1022616531525,624.6372675883833,2.0199549999999817,Italian,m,ital1282,5,bata,b,voiced,a,central,low,t,voiceless,coronal,3.960484268213931,-1.4920968285926102,779.6906823749592,1232.270808542202,2495.3997320659128,150.27457329785344
